CAISO,ERCOT,FRCC,ISONE,MISO,NYISO,NorthernGridConnected,NorthernGridUnconnected,PJM,SCRTP,SERTP,SPP,WestConnect,WestConnectNonEnrolled,GDPSum,Event
0.0,0.0,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.8352190410958904,0.0,0.0,6.132121726027397,0.0,1.63315498630137,0.0,23.89380819178082,6
8.322559780821917,0.0,0.0,0.0,7.118826602739726,0.0,0.0,0.8352190410958904,0.0,0.38451257534246575,6.132121726027397,0.0,0.0,1.1011874520547946,23.89442717808219,6
0.0,4.735475205479452,0.0,0.0,7.118826602739726,0.0,3.18075002739726,0.0,0.0,0.0,6.132121726027397,0.0,1.63315498630137,1.1011874520547946,23.901516,6
0.0,4.735475205479452,3.196764493150685,0.0,7.118826602739726,0.0,0.0,0.0,0.0,0.38451257534246575,6.132121726027397,2.3351123287671234,0.0,0.0,23.90281293150685,6
0.0,4.735475205479452,3.196764493150685,0.0,7.118826602739726,0.0,0.0,0.0,0.0,0.0,6.132121726027397,0.0,1.63315498630137,1.1011874520547946,23.917530465753426,6
8.322559780821917,0.0,3.196764493150685,0.0,0.0,5.261589452054794,3.18075002739726,0.0,0.0,0.0,0.0,2.3351123287671234,1.63315498630137,0.0,23.929931068493154,6
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,0.0,5.261589452054794,0.0,0.0,0.0,0.38451257534246575,0.0,2.3351123287671234,0.0,0.0,23.9521457260274,6
0.0,0.0,0.0,2.9128963835616437,0.0,0.0,0.0,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,1.63315498630137,1.1011874520547946,23.954963753424657,6
0.0,0.0,0.0,0.0,0.0,0.0,3.18075002739726,0.8352190410958904,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,1.63315498630137,0.0,23.95684898630137,6
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,0.0,5.261589452054794,0.0,0.0,0.0,0.0,0.0,0.0,1.63315498630137,1.1011874520547946,23.966863260273975,6
8.322559780821917,4.735475205479452,0.0,0.0,0.0,5.261589452054794,3.18075002739726,0.8352190410958904,0.0,0.0,0.0,0.0,1.63315498630137,0.0,23.968748493150684,6
0.0,0.0,3.196764493150685,0.0,0.0,0.0,0.0,0.8352190410958904,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,1.63315498630137,0.0,23.972863452054796,6
8.322559780821917,0.0,3.196764493150685,2.9128963835616437,0.0,5.261589452054794,3.18075002739726,0.0,0.0,0.0,0.0,0.0,0.0,1.1011874520547946,23.9757475890411,6
0.0,4.735475205479452,0.0,0.0,0.0,0.0,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,1.1011874520547946,23.978834684931506,6
8.322559780821917,4.735475205479452,3.196764493150685,2.9128963835616437,0.0,0.0,3.18075002739726,0.0,0.0,0.0,0.0,0.0,1.63315498630137,0.0,23.981600876712328,6
8.322559780821917,0.0,0.0,2.9128963835616437,0.0,0.0,3.18075002739726,0.0,0.0,0.0,6.132121726027397,2.3351123287671234,0.0,1.1011874520547946,23.984627698630135,6
8.322559780821917,4.735475205479452,3.196764493150685,0.0,0.0,5.261589452054794,0.0,0.8352190410958904,0.0,0.0,0.0,0.0,1.63315498630137,0.0,23.98476295890411,6
8.322559780821917,0.0,0.0,0.0,0.0,5.261589452054794,0.0,0.8352190410958904,0.0,0.0,6.132121726027397,2.3351123287671234,0.0,1.1011874520547946,23.987789780821917,6
8.322559780821917,4.735475205479452,0.0,0.0,0.0,0.0,0.0,0.8352190410958904,0.0,0.0,6.132121726027397,2.3351123287671234,1.63315498630137,0.0,23.99364306849315,6
0.0,4.735475205479452,3.196764493150685,0.0,0.0,0.0,0.0,0.8352190410958904,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,1.1011874520547946,23.994849150684935,6
0.0,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.0,0.0,0.0,0.0,2.3351123287671234,1.63315498630137,0.0,23.99705495890411,6
8.322559780821917,4.735475205479452,0.0,0.0,7.118826602739726,0.0,0.0,0.0,0.0,0.38451257534246575,0.0,2.3351123287671234,0.0,1.1011874520547946,23.99767394520548,6
8.322559780821917,0.0,3.196764493150685,2.9128963835616437,0.0,0.0,0.0,0.0,0.0,0.0,6.132121726027397,2.3351123287671234,0.0,1.1011874520547946,24.000642164383564,6
8.322559780821917,0.0,3.196764493150685,0.0,0.0,0.0,3.18075002739726,0.8352190410958904,0.0,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,24.002527397260273,6
8.322559780821917,0.0,0.0,2.9128963835616437,7.118826602739726,0.0,3.18075002739726,0.8352190410958904,0.0,0.0,0.0,0.0,1.63315498630137,0.0,24.003406821917807,6
0.0,0.0,3.196764493150685,2.9128963835616437,7.118826602739726,5.261589452054794,3.18075002739726,0.0,0.0,0.0,0.0,2.3351123287671234,0.0,0.0,24.005939287671232,6
8.322559780821917,0.0,3.196764493150685,2.9128963835616437,7.118826602739726,0.0,0.0,0.8352190410958904,0.0,0.0,0.0,0.0,1.63315498630137,0.0,24.019421287671236,6
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,0.0,0.0,0.0,0.8352190410958904,0.0,0.0,6.132121726027397,0.0,0.0,1.1011874520547946,24.039459589041094,6
0.0,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,3.18075002739726,0.8352190410958904,0.0,0.0,0.0,0.0,0.0,0.0,24.04475671232877,6
0.0,0.0,0.0,0.0,0.0,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,0.0,2.3351123287671234,0.0,1.1011874520547946,24.05424246575343,6
0.0,4.735475205479452,0.0,0.0,0.0,0.0,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,0.0,2.3351123287671234,1.63315498630137,0.0,24.06009575342466,6
0.0,4.735475205479452,3.196764493150685,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.8352190410958904,0.0,0.0,0.0,0.0,0.0,0.0,24.06077117808219,6
8.322559780821917,0.0,0.0,0.0,0.0,0.0,0.0,0.8352190410958904,11.791090630136987,0.38451257534246575,0.0,0.0,1.63315498630137,1.1011874520547946,24.067724465753425,6
8.322559780821917,0.0,0.0,0.0,0.0,5.261589452054794,0.0,0.0,0.0,0.38451257534246575,6.132121726027397,2.3351123287671234,1.63315498630137,0.0,24.06905084931507,6
0.0,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,0.0,0.0,0.8352190410958904,0.0,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,24.069651287671235,6
0.0,0.0,3.196764493150685,0.0,0.0,5.261589452054794,0.0,0.0,11.791090630136987,0.38451257534246575,0.0,2.3351123287671234,0.0,1.1011874520547946,24.07025693150685,6
0.0,4.735475205479452,3.196764493150685,0.0,0.0,0.0,0.0,0.0,11.791090630136987,0.38451257534246575,0.0,2.3351123287671234,1.63315498630137,0.0,24.076110219178087,6
0.0,0.0,0.0,0.0,7.118826602739726,0.0,0.0,0.8352190410958904,11.791090630136987,0.38451257534246575,0.0,2.3351123287671234,1.63315498630137,0.0,24.097916164383566,6
0.0,4.735475205479452,0.0,2.9128963835616437,0.0,0.0,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,1.1011874520547946,24.105912273972603,6
0.0,4.735475205479452,0.0,0.0,0.0,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,1.1011874520547946,24.109074356164385,6
8.322559780821917,0.0,0.0,2.9128963835616437,0.0,5.261589452054794,0.0,0.0,0.0,0.38451257534246575,6.132121726027397,0.0,0.0,1.1011874520547946,24.114867369863013,6
8.322559780821917,0.0,0.0,0.0,0.0,5.261589452054794,3.18075002739726,0.8352190410958904,0.0,0.38451257534246575,6.132121726027397,0.0,0.0,0.0,24.116752602739723,6
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,0.0,0.0,0.0,0.0,0.0,0.38451257534246575,6.132121726027397,0.0,1.63315498630137,0.0,24.120720657534246,6
0.0,4.735475205479452,3.196764493150685,2.9128963835616437,0.0,0.0,0.0,0.0,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,1.1011874520547946,24.12192673972603,6
0.0,4.735475205479452,3.196764493150685,0.0,0.0,0.0,3.18075002739726,0.8352190410958904,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,0.0,24.12381197260274,6
8.322559780821917,0.0,3.196764493150685,2.9128963835616437,0.0,0.0,3.18075002739726,0.0,0.0,0.38451257534246575,6.132121726027397,0.0,0.0,0.0,24.12960498630137,6
8.322559780821917,0.0,3.196764493150685,0.0,0.0,5.261589452054794,0.0,0.8352190410958904,0.0,0.38451257534246575,6.132121726027397,0.0,0.0,0.0,24.13276706849315,6
0.0,4.735475205479452,3.196764493150685,0.0,0.0,5.261589452054794,3.18075002739726,0.0,0.0,0.0,6.132121726027397,0.0,1.63315498630137,0.0,24.13985589041096,6
0.0,0.0,0.0,2.9128963835616437,7.118826602739726,0.0,0.0,0.8352190410958904,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,1.1011874520547946,24.14373268493151,6
0.0,0.0,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.0,0.0,0.38451257534246575,6.132121726027397,2.3351123287671234,0.0,0.0,24.14505906849315,6
0.0,0.0,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.0,0.0,0.0,6.132121726027397,0.0,1.63315498630137,1.1011874520547946,24.159776602739726,6
0.0,0.0,0.0,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.8352190410958904,0.0,0.0,6.132121726027397,0.0,1.63315498630137,0.0,24.16166183561644,6
0.0,0.0,3.196764493150685,2.9128963835616437,7.118826602739726,0.0,3.18075002739726,0.0,0.0,0.0,6.132121726027397,0.0,1.63315498630137,0.0,24.174514219178082,6
0.0,0.0,3.196764493150685,0.0,7.118826602739726,5.261589452054794,0.0,0.8352190410958904,0.0,0.0,6.132121726027397,0.0,1.63315498630137,0.0,24.17767630136986,6
8.322559780821917,4.735475205479452,0.0,0.0,0.0,5.261589452054794,3.18075002739726,0.0,0.0,0.38451257534246575,0.0,2.3351123287671234,0.0,0.0,24.219999369863014,6
0.0,0.0,0.0,0.0,0.0,0.0,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,1.63315498630137,1.1011874520547946,24.222817397260275,6
8.322559780821917,4.735475205479452,0.0,0.0,0.0,5.261589452054794,3.18075002739726,0.0,0.0,0.0,0.0,0.0,1.63315498630137,1.1011874520547946,24.23471690410959,6
8.322559780821917,4.735475205479452,3.196764493150685,0.0,0.0,5.261589452054794,0.0,0.0,0.0,0.38451257534246575,0.0,2.3351123287671234,0.0,0.0,24.236013835616436,6
0.0,0.0,0.0,2.9128963835616437,0.0,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,1.1011874520547946,24.237095287671234,6
0.0,0.0,3.196764493150685,0.0,0.0,0.0,0.0,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,0.0,1.63315498630137,1.1011874520547946,24.2388318630137,6
0.0,4.735475205479452,0.0,2.9128963835616437,0.0,0.0,0.0,0.8352190410958904,11.791090630136987,0.0,0.0,2.3351123287671234,1.63315498630137,0.0,24.242948575342467,6
8.322559780821917,4.735475205479452,3.196764493150685,0.0,0.0,5.261589452054794,0.0,0.0,0.0,0.0,0.0,0.0,1.63315498630137,1.1011874520547946,24.25073136986301,6
0.0,0.0,3.196764493150685,2.9128963835616437,0.0,0.0,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,0.0,24.25183290410959,6
8.322559780821917,0.0,0.0,2.9128963835616437,7.118826602739726,0.0,3.18075002739726,0.0,0.0,0.38451257534246575,0.0,2.3351123287671234,0.0,0.0,24.254657698630137,6
8.322559780821917,0.0,0.0,0.0,7.118826602739726,5.261589452054794,0.0,0.8352190410958904,0.0,0.38451257534246575,0.0,2.3351123287671234,0.0,0.0,24.257819780821915,6
8.322559780821917,4.735475205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.132121726027397,2.3351123287671234,1.63315498630137,1.1011874520547946,24.259611479452055,6
0.0,4.735475205479452,0.0,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.0,0.0,0.0,0.0,2.3351123287671234,1.63315498630137,0.0,24.264908602739727,6
8.322559780821917,0.0,3.196764493150685,0.0,0.0,0.0,3.18075002739726,0.0,0.0,0.0,6.132121726027397,2.3351123287671234,0.0,1.1011874520547946,24.26849580821918,6
8.322559780821917,0.0,0.0,2.9128963835616437,7.118826602739726,0.0,3.18075002739726,0.0,0.0,0.0,0.0,0.0,1.63315498630137,1.1011874520547946,24.269375232876712,6
8.322559780821917,0.0,3.196764493150685,2.9128963835616437,7.118826602739726,0.0,0.0,0.0,0.0,0.38451257534246575,0.0,2.3351123287671234,0.0,0.0,24.270672164383562,6
8.322559780821917,0.0,0.0,0.0,7.118826602739726,5.261589452054794,0.0,0.8352190410958904,0.0,0.0,0.0,0.0,1.63315498630137,1.1011874520547946,24.27253731506849,6
0.0,4.735475205479452,3.196764493150685,0.0,7.118826602739726,5.261589452054794,0.0,0.0,0.0,0.0,0.0,2.3351123287671234,1.63315498630137,0.0,24.280923068493152,6
8.322559780821917,0.0,3.196764493150685,2.9128963835616437,7.118826602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63315498630137,1.1011874520547946,24.285389698630137,6
8.322559780821917,0.0,3.196764493150685,0.0,7.118826602739726,0.0,3.18075002739726,0.8352190410958904,0.0,0.0,0.0,0.0,1.63315498630137,0.0,24.28727493150685,6
8.322559780821917,4.735475205479452,0.0,0.0,0.0,0.0,3.18075002739726,0.8352190410958904,0.0,0.0,6.132121726027397,0.0,0.0,1.1011874520547946,24.307313232876712,6
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,0.0,0.0,0.8352190410958904,0.0,0.38451257534246575,0.0,0.0,0.0,0.0,24.309489589041096,6
0.0,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,3.18075002739726,0.0,0.0,0.0,0.0,0.0,0.0,1.1011874520547946,24.310725123287668,6
0.0,0.0,0.0,2.9128963835616437,0.0,5.261589452054794,0.0,0.0,11.791090630136987,0.38451257534246575,0.0,2.3351123287671234,1.63315498630137,0.0,24.318356356164383,6
8.322559780821917,4.735475205479452,3.196764493150685,0.0,0.0,0.0,0.0,0.8352190410958904,0.0,0.0,6.132121726027397,0.0,0.0,1.1011874520547946,24.323327698630134,6
0.0,4.735475205479452,3.196764493150685,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1011874520547946,24.326739589041097,6
0.0,4.735475205479452,3.196764493150685,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.8352190410958904,0.0,0.0,0.0,0.0,0.0,0.0,24.32862482191781,6
0.0,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,0.0,0.0,0.0,0.0,0.0,6.132121726027397,2.3351123287671234,0.0,1.1011874520547946,24.335619698630136,6
0.0,4.735475205479452,0.0,0.0,7.118826602739726,0.0,3.18075002739726,0.8352190410958904,0.0,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,24.33750493150685,6
0.0,4.735475205479452,3.196764493150685,0.0,7.118826602739726,0.0,0.0,0.8352190410958904,0.0,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,24.353519397260275,6
0.0,0.0,0.0,0.0,7.118826602739726,0.0,0.0,0.0,11.791090630136987,0.38451257534246575,0.0,2.3351123287671234,1.63315498630137,1.1011874520547946,24.363884575342468,6
0.0,0.0,0.0,2.9128963835616437,0.0,5.261589452054794,3.18075002739726,0.8352190410958904,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,0.0,24.366058109589044,6
0.0,0.0,3.196764493150685,2.9128963835616437,0.0,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,0.0,24.382072575342466,6
8.322559780821917,0.0,0.0,0.0,0.0,5.261589452054794,3.18075002739726,0.0,0.0,0.38451257534246575,6.132121726027397,0.0,0.0,1.1011874520547946,24.382721013698628,6
8.322559780821917,4.735475205479452,0.0,0.0,0.0,0.0,3.18075002739726,0.0,0.0,0.38451257534246575,6.132121726027397,0.0,1.63315498630137,0.0,24.38857430136986,6
0.0,4.735475205479452,3.196764493150685,0.0,0.0,0.0,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,1.1011874520547946,24.389780383561646,6
0.0,0.0,0.0,2.9128963835616437,0.0,0.0,0.0,0.8352190410958904,11.791090630136987,0.38451257534246575,6.132121726027397,2.3351123287671234,0.0,0.0,24.39095268493151,6
8.322559780821917,0.0,3.196764493150685,0.0,0.0,5.261589452054794,0.0,0.0,0.0,0.38451257534246575,6.132121726027397,0.0,0.0,1.1011874520547946,24.398735479452053,6
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,0.0,5.261589452054794,0.0,0.8352190410958904,0.0,0.0,0.0,2.3351123287671234,0.0,0.0,24.402852191780823,6
8.322559780821917,4.735475205479452,3.196764493150685,0.0,0.0,0.0,0.0,0.0,0.0,0.38451257534246575,6.132121726027397,0.0,1.63315498630137,0.0,24.404588767123286,6
0.0,0.0,0.0,2.9128963835616437,0.0,0.0,0.0,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,1.1011874520547946,24.405670219178084,6
0.0,0.0,0.0,0.0,7.118826602739726,0.0,3.18075002739726,0.8352190410958904,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,1.1011874520547946,24.411586328767125,6
0.0,0.0,0.0,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.0,0.0,0.38451257534246575,6.132121726027397,2.3351123287671234,0.0,0.0,24.412912712328765,6
8.322559780821917,0.0,0.0,0.0,7.118826602739726,0.0,0.0,0.8352190410958904,0.0,0.38451257534246575,6.132121726027397,0.0,1.63315498630137,0.0,24.426394712328765,6
0.0,0.0,3.196764493150685,0.0,7.118826602739726,0.0,0.0,0.8352190410958904,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,1.1011874520547946,24.427600794520547,6
0.0,0.0,0.0,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.0,0.0,0.0,6.132121726027397,0.0,1.63315498630137,1.1011874520547946,24.42763024657534,6
0.0,0.0,3.196764493150685,0.0,7.118826602739726,5.261589452054794,0.0,0.0,0.0,0.38451257534246575,6.132121726027397,2.3351123287671234,0.0,0.0,24.42892717808219,6
0.0,0.0,3.196764493150685,0.0,7.118826602739726,5.261589452054794,0.0,0.0,0.0,0.0,6.132121726027397,0.0,1.63315498630137,1.1011874520547946,24.443644712328766,6
8.322559780821917,4.735475205479452,0.0,0.0,7.118826602739726,0.0,0.0,0.8352190410958904,0.0,0.0,0.0,2.3351123287671234,0.0,1.1011874520547946,24.448380410958904,6
0.0,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,0.0,3.18075002739726,0.0,0.0,0.38451257534246575,6.132121726027397,0.0,0.0,0.0,24.464582520547943,6
0.0,4.735475205479452,0.0,0.0,7.118826602739726,5.261589452054794,0.0,0.8352190410958904,0.0,0.38451257534246575,6.132121726027397,0.0,0.0,0.0,24.467744602739725,6
0.0,4.735475205479452,3.196764493150685,2.9128963835616437,7.118826602739726,0.0,0.0,0.0,0.0,0.38451257534246575,6.132121726027397,0.0,0.0,0.0,24.48059698630137,6
0.0,0.0,0.0,0.0,0.0,5.261589452054794,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,1.1011874520547946,24.504948931506853,6
8.322559780821917,0.0,3.196764493150685,2.9128963835616437,0.0,5.261589452054794,3.18075002739726,0.0,0.0,0.0,0.0,0.0,1.63315498630137,0.0,24.507715123287674,6
0.0,4.735475205479452,0.0,2.9128963835616437,0.0,0.0,0.0,0.0,11.791090630136987,0.0,0.0,2.3351123287671234,1.63315498630137,1.1011874520547946,24.508916986301372,6
0.0,4.735475205479452,0.0,0.0,0.0,0.0,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,0.0,2.3351123287671234,1.63315498630137,0.0,24.510802219178082,6
8.322559780821917,0.0,0.0,2.9128963835616437,0.0,0.0,3.18075002739726,0.0,0.0,0.0,6.132121726027397,2.3351123287671234,1.63315498630137,0.0,24.51659523287671,6
0.0,0.0,3.196764493150685,2.9128963835616437,0.0,0.0,3.18075002739726,0.0,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,1.1011874520547946,24.517801315068496,6
8.322559780821917,0.0,0.0,0.0,0.0,5.261589452054794,0.0,0.8352190410958904,0.0,0.0,6.132121726027397,2.3351123287671234,1.63315498630137,0.0,24.519757315068492,6
0.0,0.0,3.196764493150685,0.0,0.0,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.0,0.0,2.3351123287671234,0.0,1.1011874520547946,24.520963397260275,6
8.322559780821917,0.0,0.0,0.0,7.118826602739726,5.261589452054794,0.0,0.0,0.0,0.38451257534246575,0.0,2.3351123287671234,0.0,1.1011874520547946,24.52378819178082,6
0.0,4.735475205479452,3.196764493150685,0.0,0.0,0.0,0.0,0.8352190410958904,11.791090630136987,0.0,0.0,2.3351123287671234,1.63315498630137,0.0,24.52681668493151,6
8.322559780821917,4.735475205479452,0.0,0.0,7.118826602739726,0.0,0.0,0.0,0.0,0.38451257534246575,0.0,2.3351123287671234,1.63315498630137,0.0,24.529641479452057,6
8.322559780821917,0.0,3.196764493150685,2.9128963835616437,0.0,0.0,0.0,0.0,0.0,0.0,6.132121726027397,2.3351123287671234,1.63315498630137,0.0,24.53260969863014,6
8.322559780821917,0.0,3.196764493150685,0.0,7.118826602739726,0.0,3.18075002739726,0.0,0.0,0.38451257534246575,0.0,2.3351123287671234,0.0,0.0,24.53852580821918,6
8.322559780821917,0.0,3.196764493150685,0.0,7.118826602739726,0.0,3.18075002739726,0.0,0.0,0.0,0.0,0.0,1.63315498630137,1.1011874520547946,24.553243342465755,6
0.0,4.735475205479452,0.0,2.9128963835616437,0.0,0.0,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,0.0,0.0,0.0,1.1011874520547946,24.556618739726026,6
0.0,4.735475205479452,0.0,2.9128963835616437,0.0,5.261589452054794,3.18075002739726,0.0,0.0,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,24.55794512328767,6
8.322559780821917,0.0,0.0,2.9128963835616437,0.0,5.261589452054794,0.0,0.8352190410958904,0.0,0.0,6.132121726027397,0.0,0.0,1.1011874520547946,24.565573835616437,6
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,0.0,0.0,0.0,0.8352190410958904,0.0,0.0,6.132121726027397,0.0,1.63315498630137,0.0,24.57142712328767,6
0.0,4.735475205479452,3.196764493150685,2.9128963835616437,0.0,0.0,0.0,0.8352190410958904,11.791090630136987,0.0,0.0,0.0,0.0,1.1011874520547946,24.572633205479455,6
0.0,4.735475205479452,3.196764493150685,2.9128963835616437,0.0,5.261589452054794,0.0,0.0,0.0,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,24.5739595890411,6
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,7.118826602739726,0.0,0.0,0.0,0.0,0.38451257534246575,0.0,0.0,0.0,1.1011874520547946,24.575458,6
8.322559780821917,4.735475205479452,0.0,0.0,7.118826602739726,0.0,3.18075002739726,0.8352190410958904,0.0,0.38451257534246575,0.0,0.0,0.0,0.0,24.57734323287671,6
8.322559780821917,0.0,3.196764493150685,2.9128963835616437,0.0,0.0,3.18075002739726,0.8352190410958904,0.0,0.0,6.132121726027397,0.0,0.0,0.0,24.580311452054794,6
0.0,0.0,0.0,0.0,0.0,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,0.0,2.3351123287671234,1.63315498630137,0.0,24.586210000000005,6
8.322559780821917,4.735475205479452,3.196764493150685,0.0,7.118826602739726,0.0,0.0,0.8352190410958904,0.0,0.38451257534246575,0.0,0.0,0.0,0.0,24.593357698630136,6
0.0,4.735475205479452,3.196764493150685,0.0,7.118826602739726,5.261589452054794,3.18075002739726,0.0,0.0,0.0,0.0,0.0,0.0,1.1011874520547946,24.59459323287671,6
0.0,0.0,0.0,2.9128963835616437,7.118826602739726,5.261589452054794,0.0,0.8352190410958904,0.0,0.0,6.132121726027397,2.3351123287671234,0.0,0.0,24.595765534246574,6
0.0,0.0,3.196764493150685,0.0,0.0,5.261589452054794,0.0,0.0,11.791090630136987,0.38451257534246575,0.0,2.3351123287671234,1.63315498630137,0.0,24.602224465753427,6
0.0,4.735475205479452,0.0,0.0,7.118826602739726,0.0,3.18075002739726,0.0,0.0,0.0,6.132121726027397,2.3351123287671234,0.0,1.1011874520547946,24.603473342465755,6
0.0,4.735475205479452,3.196764493150685,0.0,7.118826602739726,0.0,0.0,0.0,0.0,0.0,6.132121726027397,2.3351123287671234,0.0,1.1011874520547946,24.61948780821918,6
0.0,0.0,0.0,2.9128963835616437,0.0,5.261589452054794,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,1.1011874520547946,24.63202652054795,6
0.0,4.735475205479452,0.0,2.9128963835616437,0.0,0.0,3.18075002739726,0.0,11.791090630136987,0.38451257534246575,0.0,0.0,1.63315498630137,0.0,24.63787980821918,6
0.0,4.735475205479452,0.0,0.0,0.0,5.261589452054794,0.0,0.8352190410958904,11.791090630136987,0.38451257534246575,0.0,0.0,1.63315498630137,0.0,24.64104189041096,6
8.322559780821917,0.0,0.0,2.9128963835616437,0.0,5.261589452054794,0.0,0.0,0.0,0.38451257534246575,6.132121726027397,0.0,1.63315498630137,0.0,24.64683490410959,6
0.0,0.0,3.196764493150685,2.9128963835616437,0.0,5.261589452054794,0.0,0.0,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,1.1011874520547946,24.64804098630137,6
0.0,0.0,3.196764493150685,0.0,0.0,5.261589452054794,3.18075002739726,0.8352190410958904,11.791090630136987,0.38451257534246575,0.0,0.0,0.0,0.0,24.64992621917808,6
0.0,4.735475205479452,3.196764493150685,2.9128963835616437,0.0,0.0,0.0,0.0,11.791090630136987,0.38451257534246575,0.0,0.0,1.63315498630137,0.0,24.653894273972607,6
0.0,0.0,0.0,2.9128963835616437,0.0,0.0,0.0,0.0,11.791090630136987,0.38451257534246575,6.132121726027397,2.3351123287671234,0.0,1.1011874520547946,24.65692109589041,6
0.0,0.0,0.0,0.0,0.0,0.0,3.18075002739726,0.8352190410958904,11.791090630136987,0.38451257534246575,6.132121726027397,2.3351123287671234,0.0,0.0,24.658806328767124,6
8.322559780821917,4.735475205479452,0.0,2.9128963835616437,0.0,5.261589452054794,0.0,0.0,0.0,0.0,0.0,2.3351123287671234,0.0,1.1011874520547946,24.66882060273973,6
8.322559780821917,4.735475205479452,0.0,0.0,0.0,5.261589452054794,3.18075002739726,0.8352190410958904,0.0,0.0,0.0,2.3351123287671234,0.0,0.0,24.670705835616438,6
0.0,0.0,0.0,0.0,0.0,0.0,3.18075002739726,0.8352190410958904,11.791090630136987,0.0,6.132121726027397,0.0,1.63315498630137,1.1011874520547946,24.6735238630137,6
0.0,0.0,3.196764493150685,0.0,0.0,0.0,0.0,0.8352190410958904,11.791090630136987,0.38451257534246575,6.132121726027397,2.3351123287671234,0.0,0.0,24.67482079452055,6
0.0,0.0,0.0,2.9128963835616437,7.118826602739726,0.0,0.0,0.8352190410958904,11.791090630136987,0.38451257534246575,0.0,0.0,1.63315498630137,0.0,24.675700219178086,6
